PlanetNaturalId,HasLocalMarket,HasChamberOfCommerce,HasWarehouse,HasAdministrationCenter,HasShipyard,Gravity,Temperature,Pressure,Fertility,Surface
VI-270e,False,False,False,False,False,1.6731795072555542,-181.8863067626953,1.8426178693771362,-1,False
KC-832d,False,False,False,False,False,0.9213292598724365,-144.9609832763672,0.00006602604116778821,-1,True
ZV-896b,True,True,True,True,True,1.3926182985305786,17.269290924072266,1.444271445274353,-0.1037449836730957,True
XD-311a,True,True,True,True,False,0.525754451751709,250.72239685058594,0.005608369130641222,-1,True
AM-628d,False,False,False,False,False,1.4780203104019165,-117.64777374267578,69.43035125732422,-1,True
JK-758g,False,False,False,False,False,1.6403511762619019,-248.2428436279297,1.00693678855896,-1,False
XD-354d,False,False,False,False,False,1.272108554840088,-63.06178283691406,2.813152551651001,-1,True
GK-439c,False,False,False,False,False,0.8852531313896179,-169.28396606445312,28.64080238342285,-1,True
XH-265c,False,False,False,False,False,1.3030121326446533,-197.2654266357422,20.29789924621582,-1,True
GK-996b,False,False,False,False,False,1.6314729452133179,-48.41111373901367,6.493042469024658,-1,True
GC-602a,False,False,False,False,False,0.9169971942901611,-135.6078643798828,18.17203140258789,-1,True
ZV-194f,False,True,True,True,False,0.88631272315979,-203.98300170898438,1.3191230297088623,-1,False
SG-779a,False,False,False,False,False,0.733167827129364,114.60191345214844,6.867190361022949,-1,True
YW-523f,False,False,False,False,False,2.354872226715088,-184.3919219970703,1.7806719541549683,-1,False
JS-601c,True,True,True,True,False,0.7446911334991455,62.622711181640625,4.853503227233887,-1,True
YA-471i,False,True,True,True,False,1.2853251695632935,-233.54617309570312,24.80558204650879,-1,True
XS-305f,False,False,False,False,False,0.7793065905570984,-196.34381103515625,0.8436219096183777,-1,False
YP-888d,False,False,False,False,False,0.7969166040420532,-127.36087799072266,0.6361077427864075,-1,True
OS-456d,False,False,False,False,False,0.8468387722969055,-119.65404510498047,0.6831614375114441,-1,False
XD-354f,False,False,False,False,False,0.6509125828742981,-130.03390502929688,1.6111009120941162,-1,False
VI-270b,False,False,False,False,False,1.3299142122268677,-28.532188415527344,70.02691650390625,-1,True
AM-628b,False,False,False,False,False,1.2028969526290894,-20.28490447998047,0.10215394198894501,-1,True
AM-628f,False,False,False,False,False,1.2858768701553345,-149.91957092285156,1.127419114112854,-1,False
VI-270d,False,False,False,False,False,0.6623021364212036,-172.7384033203125,1.0677820444107056,-1,False
XD-354c,False,False,False,False,False,1.1183151006698608,17.522075653076172,42.98938751220703,-1,True
XH-668c,True,True,True,True,False,0.30964797735214233,70.65848541259766,0.22385410964488983,-1,True
XH-265b,False,False,False,False,False,0.8609984517097473,-180.51898193359375,0.0018707222770899534,-1,True
GC-602f,False,False,False,False,False,1.7822439670562744,-235.0413818359375,0.9007218480110168,-1,False
OY-717b,False,False,False,False,False,1.1783643960952759,-199.0714569091797,35.61954116821289,-1,True
NJ-325h,False,False,False,False,False,2.1537179946899414,-202.35313415527344,1.0436993837356567,-1,False
GK-439d,False,False,False,False,False,1.0085495710372925,-184.79124450683594,68.80142211914062,-1,True
XH-668e,False,False,False,False,False,0.7061021327972412,-138.42532348632812,1.3810890913009644,-1,False
AN-240h,False,False,False,False,False,2.565980911254883,-211.61477661132812,1.5421407222747803,-1,False
XH-807e,False,False,False,False,False,0.6436201930046082,-213.84829711914062,1.4875214099884033,-1,False
GM-844c,False,False,False,False,False,0.6157910227775574,3.2614574432373047,2.020845651626587,-1,True
HV-194a,False,False,False,False,False,0.7581760287284851,437.7249450683594,2.4809648990631104,-1,True
XS-305g,False,False,False,False,False,2.8005259037017822,-228.77011108398438,0.5388378500938416,-1,False
NG-114f,False,False,False,False,False,0.8094687461853027,-129.89671325683594,0.6332730054855347,-1,False
PG-027c,False,False,False,False,False,0.712000846862793,-63.27425765991211,18.061744689941406,-1,True
NJ-325f,False,False,False,False,False,0.7500398755073547,-129.5918426513672,0.7723870277404785,-1,False
GK-476c,False,False,False,False,False,0.6100369095802307,-99.43634796142578,1.9796299934387207,-1,False
AM-628c,False,False,False,False,False,1.5371639728546143,-45.77976608276367,168.96632385253906,-1,True
ZV-194g,False,False,False,False,False,1.3277606964111328,-209.2579345703125,1.8949135541915894,-1,False
YP-888g,False,False,False,False,False,1.8664802312850952,-221.40451049804688,1.1878392696380615,-1,False
PG-027d,False,False,False,False,False,1.284975290298462,-121.5370101928711,1.5621609687805176,-1,True
BN-908d,False,False,False,False,False,0.7419718503952026,-101.8017807006836,0.20382839441299438,-1,True
HV-194d,False,False,False,False,False,1.6848924160003662,-133.73068237304688,0.24862033128738403,-1,True
IC-685a,False,False,False,False,False,1.2816340923309326,-130.9474639892578,0.02034401148557663,-1,True
SG-928a,False,False,False,False,False,0.7614573240280151,415.1348876953125,0.8562222719192505,-1,True
AM-628g,False,False,False,False,False,2.376511812210083,-192.66282653808594,1.6479122638702393,-1,False
YP-888i,False,False,False,False,False,1.0226671695709229,-250.91563415527344,1.1906256675720215,-1,False
BN-516a,False,False,False,False,False,0.5624045729637146,-144.8385009765625,0.4416634440422058,-1,True
YW-523g,False,False,False,False,False,1.4906442165374756,-226.9191131591797,1.5500566959381104,-1,False
VI-270c,False,False,False,False,False,0.7197288274765015,-75.7403564453125,9.823887825012207,-1,True
OF-185h,False,False,False,False,False,0.9901419281959534,-219.68853759765625,0.6020337343215942,-1,False
LG-418b,True,True,True,True,True,0.7621128559112549,3.564990997314453,0.9510337114334106,0.21890485286712646,True
BN-516b,False,False,False,False,False,0.42731961607933044,-22.716394424438477,1.7082200050354004,-1,True
BN-516d,False,False,False,False,False,1.2290774583816528,-197.7335662841797,119.61161041259766,-1,True
AM-628e,False,False,False,False,False,0.951403796672821,-108.57144927978516,1.7404217720031738,-1,False
KQ-833a,False,False,False,False,False,1.1462805271148682,-153.22216796875,6.010867118835449,-1,True
PG-027e,False,False,False,False,False,0.5493915677070618,-172.78721618652344,1.3507585525512695,-1,False
KQ-833c,False,False,False,False,False,1.380492091178894,-182.8265838623047,113.05447387695312,-1,True
YW-523e,False,False,False,False,False,1.7255947589874268,-161.7242889404297,77.06430053710938,-1,True
EZ-566a,False,False,False,False,False,0.9041919112205505,-97.58573913574219,1.516564130783081,-1,True
OF-185g,False,False,False,False,False,2.6755504608154297,-234.47459411621094,0.7691670060157776,-1,False
KC-220c,False,False,False,False,False,0.6118157505989075,54.56217956542969,0.4182409346103668,-1,True
HV-194b,False,False,False,False,False,0.5818310379981995,-18.87801170349121,2.4527957439422607,-1,True
XH-668b,False,False,False,False,False,1.4092984199523926,85.92140197753906,80.20988464355469,-1,True
YP-888j,False,False,False,False,False,1.0818226337432861,-259.20660400390625,12.859046936035156,-1,True
NG-114g,False,False,False,False,False,1.4455617666244507,-187.51559448242188,0.8487553000450134,-1,False
XH-668a,False,False,False,False,False,1.209803581237793,205.17994689941406,6.639586925506592,-1,True
UQ-807a,False,False,False,False,False,0.9771838188171387,-139.394775390625,2.3324923515319824,-1,True
QV-164h,False,False,False,False,False,2.160853862762451,-227.6288299560547,1.3788036108016968,-1,False
IC-685c,False,False,False,False,False,0.6111804842948914,-194.525146484375,6.989832878112793,-1,True
WC-702c,False,False,False,False,False,1.1454055309295654,4.434139728546143,19.191049575805664,-1,True
NG-114h,False,False,False,False,False,1.6186299324035645,-189.15830993652344,0.9847674369812012,-1,False
UI-938d,False,False,False,False,False,0.8449745774269104,-151.86585998535156,17.72383689880371,-1,True
UI-938f,False,False,False,False,False,2.3066844940185547,-229.59970092773438,1.6326404809951782,-1,False
IY-816a,False,False,False,False,False,1.4432529211044312,203.48594665527344,29.300127029418945,-1,True
HV-194c,False,False,False,False,False,0.6310606002807617,-67.72429656982422,7.035594940185547,-1,True
XH-807a,False,False,False,False,False,1.2433091402053833,-127.81391906738281,20.433074951171875,-1,True
IC-685b,False,False,False,False,False,1.2859587669372559,-151.27537536621094,11.32703685760498,-1,True
AJ-135b,False,False,False,False,False,1.2614597082138062,-141.06809997558594,42.42890548706055,-1,True
JS-570h,False,True,True,True,False,1.208346962928772,-197.7008056640625,1.0343228578567505,-1,False
NG-114e,False,False,False,False,False,1.1912697553634644,-128.67185974121094,81.48896789550781,-1,True
UQ-807c,False,False,False,False,False,0.8543829321861267,-164.71481323242188,2.5958309173583984,-1,True
NJ-325e,False,False,False,False,False,0.4310973882675171,-115.29129791259766,0.027396906167268753,-1,True
XH-556e,True,True,True,True,False,1.0875370502471924,-211.80355834960938,34.05244827270508,-1,True
GK-476a,False,False,False,False,False,0.7436479330062866,196.82298278808594,0.012843163684010506,-1,True
AM-628i,False,False,False,False,False,0.9798092842102051,-236.5322265625,16.037578582763672,-1,True
GK-476e,False,False,False,False,False,2.1203720569610596,-154.0828857421875,0.9109019041061401,-1,False
XH-668d,False,False,False,False,False,1.0573461055755615,-28.74638557434082,12.892925262451172,-1,True
IC-685d,False,False,False,False,False,1.1165543794631958,-220.2064666748047,23.44961166381836,-1,True
UI-550c,False,False,False,False,False,1.1539132595062256,-93.60546875,22.152915954589844,-1,True
GY-252h,False,False,False,False,False,2.675420045852661,-196.89602661132812,1.6554510593414307,-1,False
SG-928e,False,False,False,False,False,0.7065939903259277,-96.89181518554688,1.8772995471954346,-1,False
IY-816f,False,False,False,False,False,0.4962678551673889,-124.52962493896484,0.6159010529518127,-1,False
UQ-807b,False,False,False,False,False,0.9422622919082642,-124.55641174316406,8.14311408996582,-1,True
GK-996a,False,False,False,False,False,0.8132033944129944,105.98299407958984,0.5043215751647949,-1,True
SG-928b,False,False,False,False,False,0.7202659845352173,109.4003677368164,14.071290969848633,-1,True
QV-257a,False,False,False,False,False,1.0347529649734497,-24.958900451660156,0.11234492808580399,-1,True
BN-908g,False,False,False,False,False,1.387404441833496,-221.45179748535156,1.399638056755066,-1,False
HP-933a,False,False,False,False,False,0.8591788411140442,288.2164611816406,4.977151393890381,-1,True
CC-674e,False,False,False,False,False,0.7471038699150085,-215.0869903564453,8.431554794311523,-1,True
OE-563a,False,False,False,False,False,0.8981069922447205,-63.02418899536133,1.0423997640609741,-1,True
MG-197d,False,False,False,False,False,1.2864961624145508,-73.7612075805664,25.033668518066406,-1,True
NH-555i,False,False,False,False,False,1.549838900566101,-178.07952880859375,0.930752158164978,-1,False
AU-686c,False,False,False,False,False,0.7108185887336731,-197.2122802734375,1.9315764904022217,-1,False
GK-476g,False,False,False,False,False,1.2451874017715454,-222.6790008544922,1.1962958574295044,-1,False
VH-874b,True,True,True,True,False,1.2097667455673218,-176.78587341308594,0.0020306685473769903,-1,True
XH-807b,False,False,False,False,False,0.5068086981773376,-25.690261840820312,0.5235226154327393,-1,True
PG-027f,False,False,False,False,False,1.3775871992111206,-198.37135314941406,1.8179806470870972,-1,False
GK-258g,False,False,False,False,False,2.6010026931762695,-194.52915954589844,0.9929636716842651,-1,False
SO-838d,False,False,False,False,False,0.838189959526062,-60.567039489746094,1.8109787702560425,-1,True
NG-164a,False,False,False,False,False,0.5814062356948853,215.88888549804688,1.4962681531906128,-1,True
SG-779c,False,True,False,True,False,0.44624027609825134,46.91405487060547,0.0006456947303377092,-1,True
OE-563b,False,False,False,False,False,0.8609731197357178,-119.8598861694336,27.55245018005371,-1,True
NG-114i,False,False,False,False,False,1.3833240270614624,-213.0385284423828,1.819087028503418,-1,False
SG-928c,False,False,False,False,False,1.3237508535385132,-31.359521865844727,5.004548072814941,-1,True
EM-398a,False,False,False,False,False,1.2464790344238281,331.9155578613281,4.441268444061279,-1,True
IY-816b,False,False,False,False,False,1.1125879287719727,181.95306396484375,26.568315505981445,-1,True
YA-646c,False,True,True,True,False,1.0094034671783447,100.28890228271484,0.97101229429245,-1,True
AU-686a,False,False,False,False,False,0.7698805332183838,-58.10499954223633,1.2948918342590332,-1,True
GM-844d,False,False,False,False,False,1.0856117010116577,-78.76671600341797,32.24605941772461,-1,True
GM-212e,False,False,False,False,False,1.0752726793289185,-195.41876220703125,1.3356664180755615,-1,False
GK-996f,False,False,False,False,False,2.836010456085205,-178.54510498046875,1.9033578634262085,-1,False
OE-563h,False,False,False,False,False,2.5905590057373047,-238.71829223632812,0.9601184725761414,-1,False
GK-476d,False,False,False,False,False,1.900382399559021,-155.1111602783203,82.98778533935547,-1,True
IC-685e,False,False,False,False,False,0.8249231576919556,-226.2709197998047,0.7294290661811829,-1,False
KQ-833e,False,False,False,False,False,0.6181989312171936,-221.0988311767578,1.3105690479278564,-1,False
AU-686b,False,False,False,False,False,0.5547903180122375,-198.26150512695312,5.337833881378174,-1,True
IC-685f,False,False,False,False,False,2.229182720184326,-216.02137756347656,1.7877435684204102,-1,False
TD-152b,True,True,True,True,False,0.5884913802146912,-157.69688415527344,0.9810689687728882,-1,True
GK-996d,False,False,False,False,False,1.117964267730713,-122.82449340820312,12.31265926361084,-1,True
OE-563i,False,False,False,False,False,1.7311227321624756,-246.5301055908203,1.7691478729248047,-1,False
EM-355d,False,False,False,False,False,1.2408255338668823,-61.22062301635742,6.793707370758057,-1,True
EM-398b,False,False,False,False,False,0.6095531582832336,85.53932189941406,0.7375606298446655,-1,True
AW-066c,False,False,False,False,False,1.0204747915267944,48.18717956542969,12.1067476272583,-1,True
NG-114d,False,False,False,False,False,0.6434334516525269,-34.188575744628906,15.413052558898926,-1,True
XH-807d,False,False,False,False,False,1.0912578105926514,-160.78211975097656,12.482157707214355,-1,True
NG-164e,False,False,False,False,False,0.8298182487487793,-129.92587280273438,0.9050472974777222,-1,False
HP-933b,False,False,False,False,False,0.9351773262023926,121.71725463867188,0.7412084937095642,-1,True
AJ-120a,False,False,False,False,False,0.4546058475971222,95.8556900024414,0.00477634696289897,-1,True
SG-928f,False,False,False,False,False,1.4847450256347656,-129.90003967285156,0.6317364573478699,-1,False
